唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Attraction_A15010900H_000011,Attraction,Zh_tw,青葉部落,青葉部落位於屏185縣道上，部落入口處能看到溪石與一群展翅的蝴蝶意象，順著意象進入即是部落範圍，是個優美的魯凱族部落。傳說部落在400多年前，經過好幾次遷徙，最後在民國29年遷至現址，青年會發動號召力，積極改造部落，用祖先的故事激發力量，把自家故事展現在房子的外牆，家家戶戶的色彩十分豐富，部落內有位女藝術家，在自家打造了一扇非常醒目的蝴蝶窗，和一面蝴蝶牆。走進青葉國小，特別製作了蝴蝶階梯，與部落連結。巡禮一趟青葉部落，猶如逛了一座戶外美術館，每家的圍牆都訴說著自己祖先的故事。建議停留時間約2-3個小時，行前可向社區發展協會預約導覽，認識更多青葉部落之美。 ,(08)7965667,,屏東縣,三地門鄉,沿山公路185線青葉部落,A15010900H,交通部觀光署茂林國家風景區管理處,2025/3/20 下午 01:35:20
Attraction_A15010900H_000012,Attraction,Zh_tw,三地門文化館,位於三地門中山公園內(三地門鄉公所對面)，建築主體以石板屋外型進行設計，十分具有在地族群特色，館內也聚集當地各類藝術創作，不定期推出主題特展，長期推廣在地文化特色與產業。      建議停留時間約1小時，提醒二樓視廳室僅提供三地門鄉或有相關課程活動時開放使用。 ,(08)7994084,,屏東縣,三地門鄉,三地村中正路二段110號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:01:00
Attraction_A15010900H_000013,Attraction,Zh_tw,三地門中山公園,中山公園位於三地門鄉中山公園內(三地門鄉公所對面)，是日治時期的忠烈祠所在地，光復後才規劃為公園，為初到三地門遊玩的必遊之地。公園外牆上有六十道百步蛇紋石板，這些雕刻述說著排灣族的神話故事和生活事蹟，傳達了歷史和文化延續的軌跡。園區內的醒目地標-排灣三寶的巨形意象：由琉璃珠、陶壼和青銅刀所組成，展現一種神聖無上的榮耀，是原住民的傳家之寶。此外，在園區內還有著名的三地門文化館，可以欣賞原住民藝術文化的精采作品，和體驗部落族人工藝創作的精髓。建議停留時間約30分鐘，可於公園內散步、欣賞在地藝術家創作的公共藝術作品。,(08)7997245,,屏東縣,三地門鄉,三地村中正路二段110號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:03:15
Attraction_A15010900H_000014,Attraction,Zh_tw,賽嘉驛站,賽嘉驛站位在三地門鄉賽嘉國小內，(國小是ㄧ所飛行與生態的特色學校)，由三地門鄉前往在屏185線23k進入即有指引指標，若由泰山村前往則是在屏185線17k進入賽嘉部落，在賽嘉集會所旁路進到賽嘉驛站。茂林國家風景區管理處以水的意象規劃設置賽嘉驛站，國小是由賽嘉國小認養管理驛站，學校ㄧ樓樓梯口設有飲水設備、化妝室兼淋浴設備、休憩與觀景平台建設，停車長廊，讓遠來的遊客在此休憩也能順道欣賞周邊風景美貌。建議停留時間約30分鐘，也請妥善使用，並保持學校環境清潔，隨手做環保，學生上課期間請勿影響。 ,(08)7997245,,屏東縣,三地門鄉,賽嘉國小內,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:13:37
Attraction_A15010900H_000015,Attraction,Zh_tw,岩板巷,岩板巷位於霧台部落內，因全巷皆由石板鋪設故得其名，路徑依百步蛇行徑，路旁由陶壺裝飾，全長約500公尺，在岩板巷中遊覽可見「百合」、「百步蛇」、「雲豹」三種圖騰引導路標，隨著路標的指引頗有探索的趣味。屋前豎立的人型塑像，門楣及牆壁上不同的雕飾，代表著平民、獵戶、長老、頭目的家；沿巷的雕刻，描述著許多故事，正在織布的婦女、臉上布滿風霜的部落長老、英氣勃發的狩獵英雄、欣喜報戰功的獵人。透過這些雕刻，不僅可以了解魯凱族人的平日生活，也能欣賞族人的藝術造詣，是領略魯凱文化的最佳入門途徑。,(08)7997245,,屏東縣,霧臺鄉,霧台部落,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:19:49
Attraction_A15010900H_000017,Attraction,Zh_tw,霧台遊憩區,"霧台遊憩區位於霧臺鄉霧台村，四周環繞谷川、吉露、阿禮、佳暮、大武、好茶6個村落，環境清幽涼爽，附近好茶村的天然游泳池頗具盛名，由於位處山林深處，年均溫度約攝氏17至18度，即使在盛夏，氣候依然涼爽宜人，而境內峰巒起伏裊繞，景色迷人，適合遊客來此消暑觀景。谷川部落谷川部落為霧臺鄉之門戶，主要以魯凱族為主，來此能欣賞到谷川大橋、谷川瀑布、百合花觀景台等景點。阿禮部落阿禮部落是霧臺鄉地勢最高的部落，位於台24線最末端，海拔約1,200公尺，有著「雲端上的美麗部落」之稱，每年12月~4月間，霧台到阿禮部落途中櫻花綻放，是絕不能錯過的賞花勝點。大武部落大武部落是魯凱族最古老的部落之一，主要種植傳統農作物小米、芋頭、樹豆、南瓜等，近年有族人轉作經營經濟產業如飼養雞、山當歸、溫室菇類及咖啡等，而舊大武部落...",(07)6871234,,屏東縣,霧臺鄉,霧台村,A15010900H,交通部觀光署茂林國家風景區管理處,2025/3/24 下午 03:05:18
Attraction_A15010900H_000018,Attraction,Zh_tw,耶穌聖心堂,耶穌聖心堂位於霧臺鄉省道台24線上，於民國48年設立，因位在神山部落裡，又稱為神山天主堂。教堂以當地石板為建材，裡面最具特色則是由當地族人雕刻的人形座椅，一致朝右方觀看，也就是太陽升起的方向，具有日出東昇，象徵希望之意。教堂內有一個蜂窩，對於原住民而言蜂窩是團結的象徵，就如同母雞保護小雞一樣，是由一個大家長來庇護底下的人民，而村民就好比是羽翼下的小雞，蜂窩裡頭的蜂群，備受疼愛保護，並具有團結合作的精神。建議停留時間約30分鐘，如需前往探訪須事先向社區發展協會預約,(08)7997245,,屏東縣,霧臺鄉,霧臺村神山巷61之3號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:31:26
Attraction_A15010900H_000019,Attraction,Zh_tw,杜巴男紀念館,杜巴男紀念館位於霧臺鄉岩板巷，杜巴男老師是一位國寶級的木雕藝術家，霧台魯凱族有許多雕刻圖騰皆出自他的作品。保留專門收藏作品的藝術中心，目前由他的兒子負責管理。紀念館外面設置的「祖靈座」只有男子才能坐的椅子，用來掛著狩獵用的刀槍。要注意的是，女性絕對不能靠近坐下，一但破戒，將會導致狩獵用的刀槍再也無法狩獵到獵物。此景點僅限住宿旅客能參觀，並須先預約。進入霧臺鄉須辦理入山證，且禁止甲類大客車通行。建議停留時間約30分鐘，記得要事先致電預約參觀，避免向隅。 ,(08)7902281,,屏東縣,霧臺鄉,霧台村岩板巷53號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:35:13
Attraction_A15010900H_000020,Attraction,Zh_tw,霧台基督教長老教會,霧台基督教長老教會位於霧臺鄉霧台村，於民國55年設立，由國寶級藝術家杜巴男老師就地取材，集全村族人力量以手工打造全亞洲最高的檜木十字架及石板雕刻藝術，宛如一座小型城堡教會。座落於山林雲霧中，彷彿是天堂中的教會，是造訪霧台的旅客必定要造訪景點之一。走進教會，抬頭可見屋頂兩座吹著號角的西洋天使雕像，而隨處可以看見魯凱族的意象，例如百合花、百步蛇及刀子等，展現了魯凱族人的精神與合作勞動。,(08)7902204,,屏東縣,霧臺鄉,霧台村9鄰中山巷76號,A15010900H,交通部觀光署茂林國家風景區管理處,2025/2/12 上午 09:43:06
Attraction_A15010900H_000021,Attraction,Zh_tw,魯凱族文物館,魯凱族文物館位於霧臺鄉霧台村中山巷，民國89年開館營運，共有三層樓，其主要蒐集與展示魯凱族的傳統文物，呈現魯凱族生活的多樣性文化。文物館以現代工法及石板屋建造而成，圍牆以魯凱族傳統舞蹈作為主題，保留魯凱原味文化，一樓以策展活動為主，不定時會有展覽活動，二樓館內是以魯凱族文物為展示，二樓館外則設置魯凱族傳統建築的石板屋，展示屋內完整格局及簡單設備，讓遊客可以實際認識石板屋文化，並感受冬暖夏涼的石板屋建築特色。,(08)7902297,,屏東縣,霧臺鄉,中山巷59號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:37:08
Attraction_A15010900H_000023,Attraction,Zh_tw,臺灣原住民族文化園區,臺灣原住民族文化園區位於屏東縣瑪家鄉北葉村，原為瑪家山地文化村，附近均為排灣、魯凱族的聚落，成立於民國74年，佔地面積約82公頃，主要以展示、保存台灣原住民文化為主，是國內規模最大、最具研究價值的野外博物館。園區內規劃成迎賓區、塔瑪麓灣區、娜麓區及富谷灣區四大參觀區，海拔介於145公尺至220公尺之間，地形頗為崎嶇，自然景觀極為俊美且富變化。塔瑪路灣及富谷灣兩區皆以原住民傳統建築為展示對象，完整呈現聚落的風貌。娜麓灣區以動態表演為主，設有歌舞場，360度環形劇場及十族塑像的生活形態展示館，並設有「我們的教室」提供手工藝教學。另外園區建有登山步道，可以登高俯瞰整個園區，石板屋、竹屋、木屋等高低錯落於綠林中，加上散置其間的山地雕刻，處處表露著原住民的傳統軌跡。建議停留時間約3小時，可搭乘園區遊園...,(08)7991219,,屏東縣,瑪家鄉,北葉村風景104號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 下午 03:46:58
Attraction_A15010900H_000031,Attraction,Zh_tw,藤枝國家森林遊樂區,※ 藤枝國家森林遊樂區暫停開放中， 遊客暫勿上山。藤枝國家森林遊樂區位在桃源區寶山里，面積770公頃，海拔高度介於1500公尺至1804公尺之間，擁有非常豐富的高山林相，區內種植了楓、杉、櫻、梅、二葉松等植物，隨著季節的變化有著不同的風貌，多變的美景叫人流連忘返，是全台灣天然闊葉林保存最好的地方之一。年平均溫度約為攝氏17度，溫差小，氣候涼爽，是極佳的避暑勝地素有「南台灣小溪頭」之稱。除了參天林木之外，也種植了許多不同的花卉，隨著四季展現不同風情；區內規劃多條步道可供遊客依體力選擇，可遠眺玉山、大小關山、北大武山、卑南主山的瞭望台更是區內最熱門的必訪景點。藤枝不但是森林浴、登山健行、觀景賞花、觀察蟲鳥等活動的最佳場所，同時也是自然生態教育的最佳場所。,(07)6893118,,高雄市,桃源區,寶山里寶山巷150號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/2 下午 02:05:42
Attraction_A15010900H_000032,Attraction,Zh_tw,布農文化展示中心,布農文化展示中心位於桃源區梅山遊客中心旁，目前由玉山國家公園設置管理，館內蒐羅大量的布農族文物及展示布農族傳統生命禮俗、編織服務、建築交通、工技文化等單元，就是要讓遊客能更深入瞭解布農族文化特色與習俗。建議停留時間~1.5小時 ,(07)6866181,,高雄市,桃源區,梅山村三鄰梅山巷44之5號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 上午 11:53:52
Attraction_A15010900H_000033,Attraction,Zh_tw,桃源區原住民文物館,桃源區原住民文物館位於桃源區南橫公路約94公里處，四周群山圍繞，風景秀麗，館舍共有三層樓，桃源區主要族群為布農族及拉阿魯哇族，此外尚有少數排灣族、魯凱族及漢人等，館舍前有大型戶外展演場，可供各種祭典舉辦之場所。館內主要是保存在地原民文化，充實館藏文物，以影像、器物等典藏品，展示本區布農族、拉阿魯哇族的人文發展史，以呈現其優質文化，期望藉此讓族人瞭解本族歷史脈絡，及文化變遷的軌跡。建議停留時間約1小時，可自行參觀文物館各主題展區之群族文物展件與文化圖像。  ,(07)6861277,,高雄市,桃源區,南進巷180號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/4 上午 11:56:48
Attraction_A15010900H_000034,Attraction,Zh_tw,妙通寺,妙通寺位於六龜區寶來里寶建路，是六龜區境內著名佛寺之一。每當假日總有許多香客會前往參拜，香火鼎盛其「橘色屋頂和白色廟身，與蒼翠青山映襯。」妙通寺外觀巍峨，殿宇莊嚴有致，花木扶疏，井然有序，宛如一幅「極樂勝境」。四面群山環繞，荖濃溪蜿蜒於縱谷間，遠離萬丈紅塵，宛如人間淨土。來此建議停留1.5小時，仔細遊覽其建築魅力與宗教藝術之美。 ,(07)6881478,,高雄市,六龜區,寶建路62號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/26 下午 03:27:01
Attraction_A15010900H_000036,Attraction,Zh_tw,妙崇寺,妙崇寺位於六龜區省道台27線7km，最早在民國52年興建於高雄市前鎮草衙地區，後因高雄市政府道路拓寬計劃。寺方為繼續弘揚佛法，遂於民國73年覓得地靈人傑的六龜清涼山，並在民國77年正式奠基。該寺由七座殿堂構成，以中國城堡式四合院宮殿寺宇為建築架構，其建築為檐殿式房頂，上下兩層，印度紅寶石柱、飛檐翹角、柚木按金之斗拱、花崗石壁、欄杆是世紀之奇特。在深山中，充滿了禪意，牆外彩雕著中、梵文字之六字大明咒，是一座顯密道場，主要侍奉文殊菩薩，寺內牆上雕有許多佛像，雕工精細，堪稱是藝術品。其中在毘盧殿中的景泰藍壁畫，是遊客不可錯過的藝術作品。建議停留時間約2小時，除了飽覽寺院豐富的寺廟藝術外，此處的視野遼闊，也適合登高遠望。,(07)6892259,,高雄市,六龜區,興龍里舊潭3-3號,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/6 下午 04:06:00
