Id,Name,Name_c,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
E4_A15010000H_034061,Anping House 17,安平．宅17,"Surrounded by a quiet suburban area, it is close to Anping Old Street, Anping Ancient Fort, Anping Tree House, Eternal Golden City, Guanxi Platform, etc., and many popular places. It is convenient to go to Tainan Tourist Night Market, Tainan Railway Station, and various department stores. The traffic route (such as the city bus No. 2). Anping. House 17 has a spacious interior space, clean and fresh. Each high-quality room type has been carefully designed by the designer, with soft lighting to bring you a warm space atmosphere, so that you and your dear relatives and friends can enjoy an unforgettable experience in &#34;Anping. House 17&#34; Tainan holiday.",,"No. 17, Shiping Rd., Anping Dist., Tainan City 708, Taiwan (R.O.C.)",708,Tainan City,Anping District,886-908-112098,,A15010000H,https://tw-bnb.com/web/anping17/,https://taiwan.taiwanstay.net.tw/twpic/215766.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/215772.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/215771.jpg?v=20250510,,120.150264,22.995365,4,,,"Wi-Fi,National travel card,,,,",Parking Space:Car 0、Motorcycle 0、Truck 0,5,8000,8000,0,,16,0,,,0
E4_A15010000H_034065,good stand,好佇,Bed and Breakfast in Yilan,,"No. 103-2, Gonglao Rd., Su’ao Township, Yilan County  , Taiwan (R.O.C.)",270,Yilan County,Suao Township,886-970-188228,,A15010000H,https://www.goodstand.net,,,,,,,121.843958,24.622215,4,,,"restaurant,meeting room,cafe',swimming pool,Internet,Wi-Fi,National travel card,parking lot,senoir room,hot spring,Assessible room,,,,playground,indoor playground,,",Parking Space:Car 2、Motorcycle 2、Truck 0,2,8000,18000,0,,6,0,,,4
E4_A15010000H_034070,Huanbei 88 Homestay,環北88民宿,Bed and Breakfast in Kinmen,,"No. 88, Sec. 1, Huandao N. Rd., Jincheng Township, Kinmen County 893016 , Taiwan (R.O.C.)",893,Kinmen County,Jincheng Township,886-82-328099,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/270360.jpg?v=20250510,,,,,,118.32539,24.443598,4,,,,Parking Space:Car 2、Motorcycle 5、Truck 0,5,1400,3000,0,henrykinmen@gmail.com,14,0,,,7
E4_A15010000H_034072,Fullon Poshtel Shuili,福容徠旅 水里,"Traveling For Better Life. Fullon Poshtel Shuili stands tall like a white palace amidst the towns,radiating grandeur and exuding a classic European ambiance.Here, you can define your unique lifestyle,enjoying panoramic views of the majestic Nantou mountains and savoring the town’s distinctive beauty.Welcome to Fullon Poshtel--experience and savor the beautiful moments in life.",,"No. 51, E. 3rd St., Shuili Township, Nantou County 553002 , Taiwan (R.O.C.)",553,Nantou County,Shuili Township,886-49-2771888,886-49-2770168,A15010000H,https://www.fullon-hotels.com.tw/fullon-poshtels/sl/tw/,https://taiwan.taiwanstay.net.tw/twpic/226294.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/216177.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/293378.jpg?v=20250510,,120.854022,23.813128,3,,Double6000;Double8000;Double(Assessible room)8000;Suite18000;Double10000;,"restaurant,cafe',Wi-Fi,National travel card,parking lot,Assessible room,free internet,,,,post and telecommunications service,business travel center,indoor playground,bicycle rental,mobile payment,AED,,,Bike friendly accommodation",Parking Space:Car 23、Motorcycle 0、Truck 0,67,6000,18000,0,gm_sl@fullon-poshtels.com.tw,138,0,,,23
E4_A15010000H_034073,Beimei,北梅,"The owner is a person who loves to travel, but the cost of accommodation is generally high nowadays, so he built an affordable and quality B&B. Beimei B&B is very suitable for backpackers to travel independently, and is a good place for couples and families to travel together. The B&B is located in Beimei Community, where the pace of life is comfortable and the environment is quiet. It is the best vacation choice for travelers and their families to get rid of the worries of work on weekdays. There have been farmlands in this area since ancient times, and the typical rural natural scenery. When you open the window, you can see the reflection of the mountains and paddy fields. The broad field of vision makes you feel relaxed and happy, making you feel deeply warm and comfortable.&#34;Beimei BEIMEI&#34; is located near the second exit of National Highway 6, about an 8-minute drive away from Puli&#39;s famous attractions: Puli Distillery, 18 Degree C Chocolate Factory or National Jinan International University, Heads of State Pavilion, Taomi Ecological Village, Paper The church, Yue Lao Church, Nina Chocolate Castle and other attractions are all easily accessible. It is also close to Taiwan’s geographical center monument to experience flying with a paraglider, Hutou Mountain, Eagle Cave, Carp Pond, Liquidambar Forest, Zhongtai Zen Style and other famous attractions , a rest stop on the way from the popular Sun Moon Lake, Formosan Aboriginal Cultural Village, Hehuan Mountain, Aowanda, Qingjing and other spring-filled mountains and lakes, Beimei is definitely the best accommodation choice for you to visit the beautiful mountain city of Puli~ ~",,"No. 208, Ln. 537, Sec. 1, Xi&#39;an Rd., Puli Township, Nantou County 545002 , Taiwan (R.O.C.)",545,Nantou County,Puli Township,886-972-112210,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/218717.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/218718.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/218721.jpg?v=20250510,,120.966711,23.982414,4,,,"restaurant,Wi-Fi,parking lot,free internet,,,,bicycle rental,,",Parking Space:Car 1、Motorcycle 0、Truck 0,4,1600,4600,0,page751221@gmail.com,10,0,,,1
E4_A15010000H_034076,Anyu Villa B&B,安語villa民宿,Bed and Breakfast in Yilan,,"No. 196, Shenzhou Rd., Yuanshan Township, Yilan County  , Taiwan (R.O.C.)",264,Yilan County,Yuanshan Township,886-929-909151,,A15010000H,,,,,,,,121.717437,24.721957,4,,,,Parking Space:Car 2、Motorcycle 3、Truck 0,4,8800,8800,0,,8,0,,,5
E4_A15010000H_034077,Flower Fairy B&B,花仙子民宿,Homestays in Ma&#39;s hometown,,"No. 3, Ln. 6, Makazhaya St., Majia Township, Pingtung County",903,Pingtung County,Neipu Township,886-8-7997297,,A15010000H,,,,,,,,120.646759,22.702891,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,2000,2800,0,,7,0,,,0
E4_A15010000H_034078,nńg inn,軟寓,"Located on Shulin St, adjacent to the Blue Print Cultural Park, the soul of the old street houses is reawakened with the dreams of generations. In this timeless building, a soft and comfortable space surrounds travelers, offering them a place to dream.Nńg inn is a connector between people and a dream haven for travelers.Tainan City Bed and Breakfast No. 663",,"No. 420, Sec. 2, Shulin St., South Dist., Tainan City  , Taiwan (R.O.C.)",702,Tainan City,S. District,886-6-2229255,,A15010000H,https://booking.owlting.com/nng?lang=zh_TW&amp;start=2024-12-26&amp;end=2024-12-27&amp;adult=1&amp;child=0&amp;infant=0,https://taiwan.taiwanstay.net.tw/twpic/259864.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/259866.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/259867.jpeg?v=20250510,,120.196992,22.986512,4,,,"Wi-Fi,coin-operated laundry,,,,",Parking Space:Car 0、Motorcycle 0、Truck 0,4,3200,9600,0,nnnginnnn@gmail.com,20,0,,,0
E4_A15010000H_034079,Dream Tribe Homestay,夢幻部落民宿,"Homestay in Luye Township, Taitung County",,"No. 320, N. 3rd Rd., Luye Township, Taitung County 955 , Taiwan (R.O.C.)",955,Taitung County,Luye Township,886-928-920320,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/250219.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/250220.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/292758.jpg?v=20250510,,121.118406,22.908778,4,,,"Wi-Fi,National travel card,parking lot,free self-service laundry,,,,",Parking Space:Car 0、Motorcycle 0、Truck 0,3,12000,12000,1,,6,0,,,0
E4_A15010000H_034080,Pine Cypress Farm B&B,松檜農莊民宿,nil,,"No. 12-15, Taomi Rd., Puli Township, Nantou County 545023 , Taiwan (R.O.C.)",545,Nantou County,Puli Township,886-972-080559,,A15010000H,,,,,,,,120.939919,23.946824,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,2,3980,3980,0,yk904422@gmail.com,4,0,,,0
E4_A15010000H_034081,Oceanday B&B,海日子民宿,Oceanday B&B,,"No. 67, Hengnan Rd., Hengchun Township, Pingtung County 946 , Taiwan (R.O.C.)",946,Pingtung County,Hengchun Township,886-916-260366,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/298666.jpg?v=20250510,,,,,,120.745908,21.99461,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,3000,4200,0,christinexabby@gmail.com,8,0,,,0
E4_A15010000H_034082,Shan Ruo Shui B&B,善若水民宿,"Vegetable B&B in Luye Township,Only one group of guests will be served at a time ,Three double rooms with Free WiFi and exquisite breakfast are available.",,"No. 200, N. 3rd Rd., Luye Township, Taitung County 955 , Taiwan (R.O.C.)",955,Taitung County,Luye Township,886-910-721938,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/288805.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/288807.jpeg?v=20250510,,,,121.123498,22.908725,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,3000,6800,1,chiungyao0522@gmail.com,6,0,,,0
E4_A15010000H_034083,My Neighbor Totoro Homestay,龍貓親子民宿,"No. 6, Lane 55, Xingdong 1st Street, Donggang Township, Pingtung County",,"No. 6, Ln. 55, Xingdong 1st St., Donggang Township, Pingtung County",928,Pingtung County,Donggang Township,886-8-8327788,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/297395.jpeg?v=20250510,,,,,,120.466123,22.474022,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,4000,8000,0,lulu1980528@yahoo.com.tw,14,0,,,0
E4_A15010000H_034084,Xiaolanyu B&B,小蘭嶼民宿,Homestays in Lanyu Township,,"No. 52, Xinzhan 2nd St., Taitung City, Taitung County 950 , Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-937-309891,,A15010000H,,,,,,,,121.12495,22.789681,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,4000,6000,0,a312092g@gmail.com,16,0,,,0
E4_A15010000H_034085,sen ya lyu su,森雅旅宿,sen ya lyu su,,"No. 132, Huancheng N. Rd., Hengchun Township, Pingtung County 946 , Taiwan (R.O.C.)",946,Pingtung County,Hengchun Township,886-933-603028,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/274740.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/274744.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/274745.jpg?v=20250510,,120.747419,22.009113,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,3800,3800,0,,3,0,,,0
E4_A15010000H_034086,Telawa Homestay,泰勒瓦民宿,B&Bs in Ludao Township,,"No. 2, Nanliao, Ludao Township, Taitung County 951 , Taiwan (R.O.C.)",951,Taitung County,Ludao Township,886-933-691997,,A15010000H,,,,,,,,121.472114,22.664772,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,4800,6000,0,,12,0,,,0
E4_A15010000H_034087,Green Island 209 Corner B&B,綠島209角落民宿,B&Bs in Ludao Township,,"No. 209, Zhongliao, Ludao Township, Taitung County 951 , Taiwan (R.O.C.)",951,Taitung County,Ludao Township,886-925-851718,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/289687.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/289800.jpg?v=20250510,,,,121.473822,22.674104,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,4600,7500,0,sammysu0222@gmail.com,18,0,,,0
E4_A15010000H_034088,HO FENG MI YUEH MOTEL,禾楓覓月文旅,Hotel located in Chiayi County,,"No. 89, Jinxing St., Minxiong Township, Chiayi County 621001 , Taiwan (R.O.C.)",621,Chiayi County,Minxueng Township,886-5-2065666,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/278898.jpg?v=20250510,,,,,,120.427912,23.555095,3,,Double(Assessible room)15800;,,Parking Space:Car 24、Motorcycle 0、Truck 6,62,9800,28800,0,feng2065666@gmail.com,147,0,,,30
E4_A15010000H_034089,TRYP by Wyndham New Taipei Linkou,新北林口爵怡溫德姆酒店,Hotel located in New Taipei City,,"No. 339, Bade Rd., Linkou Dist., New Taipei City 244020 , Taiwan (R.O.C.)",244,New Taipei City,Linkou District,886-2-26095500,886-2-26007910,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/265498.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/263899.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/263904.jpg?v=20250510,,121.360484,25.065526,3,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,85,11800,28800,0,rs@trypxinbeilinkou.com,8,0,,,0
E4_A15010000H_034090,South Lantau Zhuangou Bay B&B,嶼南轉勾灣民宿,Homestay located in Penghu County,,"No. 1932-1, Suoguangang, Magong City, Penghu County 880 , Taiwan (R.O.C.)",880,Penghu County,Magong City,886-975-210882,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/221864.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/221865.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/221857.jpg?v=20250510,,119.596608,23.524411,4,,Double3600;Double3600;Other4500;,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,3600,4500,0,,14,0,,,0
E4_A15010000H_034091,Kenting Castle No. 1 B&B,墾丁堡雅1號民宿,Kenting Castle No. 1 B&B,,"No. 1, Aly. 35, Ln. 183, Shengbei Rd., Hengchun Township, Pingtung County946 , Taiwan (R.O.C.)",946,Pingtung County,Hengchun Township,886-955-380630,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/298661.jpg?v=20250510,,,,,,120.743919,22.012899,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,5600,6800,0,,12,0,,,0
E4_A15010000H_034095,Lian Yi Hotel,聯億民宿,Bed and Breakfast in Kinmen,,"No. 186, Shigang Rd., Jinhu Township, Kinmen County 891001 , Taiwan (R.O.C.)",891,Kinmen County,Jinhu Township,886-82-333372,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/270361.jpg?v=20250510,,,,,,118.411829,24.438687,4,,,,Parking Space:Car 1、Motorcycle 0、Truck 0,8,1800,2300,0,KinKinio0823@gmail.com,17,0,,,1
E4_A15010000H_034096,Shi Gnag Hotel 2,市港行旅二館,Bed and Breakfast in Kinmen,,"No. 188, Shigang Rd., Jinhu Township, Kinmen County 891001 , Taiwan (R.O.C.)",891,Kinmen County,Jinhu Township,886-82-333372,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/270362.jpg?v=20250510,,,,,,118.411843,24.438707,4,,,,Parking Space:Car 1、Motorcycle 0、Truck 0,8,1800,2300,0,KinKinio0823@gmail.com,17,0,,,1
E4_A15010000H_034097,Shi Gnag Hotel,市港行旅,Bed and Breakfast in Kinmen,,"No. 190, Shigang Rd., Jinhu Township, Kinmen County 891001 , Taiwan (R.O.C.)",891,Kinmen County,Jinhu Township,886-82-333372,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/270363.jpg?v=20250510,,,,,,118.411856,24.438726,4,,,,Parking Space:Car 1、Motorcycle 0、Truck 0,8,1800,2300,0,KinKinio0823@gmail.com,17,0,,,1
E4_A15010000H_034098,Sunshine B&B,星晴民宿,Bed and Breakfast in Yilan,,"No. 134-7, Wunuan Rd., Jiaoxi Township, Yilan County  , Taiwan (R.O.C.)",262,Yilan County,Jiaoxi Township,886-933-403918,,A15010000H,,,,,,,,121.780189,24.786933,4,,,,Parking Space:Car 1、Motorcycle 0、Truck 0,5,7000,9000,0,,18,0,,,1
E4_A15010000H_034099,Posthouse,驛樓,Bed and Breakfast in Yilan,,"No. 30, Xingzhong Rd., Sanxing Township, Yilan County  , Taiwan (R.O.C.)",266,Yilan County,Sanxing Township,886-932-262925,,A15010000H,,,,,,,,121.669382,24.674372,4,,,"Wi-Fi,parking lot,,,,",Parking Space:Car 5、Motorcycle 6、Truck 0,3,12000,12000,0,,6,0,,,11
E4_A15010000H_034101,Twinkle vacation Night,星空說度假A館民宿,"Located in Shoufeng Township, Hualien County, near National Donghua University, there are many interesting attractions nearby! You can go to Liyu Lake to enjoy the fun around the lake, Ocean Park parent-child fun, the secret place of Luo Yusong, second-hand treasure digging at Wuweiwu, clam touching at Lichuan Fish Farm, and the old must-eat Fengchun Ice Fruit Shop in Shoufeng Township, fresh seafood 055 Lobster and seafood restaurants, as well as tree house restaurants with original names, etc.",,"No. 12, Ln. 158, Sec. 3, Zhongshan Rd., Shoufeng Township, Hualien County  , Taiwan (R.O.C.)",974,Hualien County,Shoufeng Township,886-912-828275,,A15010000H,,,,,,,,121.533722,23.911548,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,12,4200,6980,0,twinklenight504@gmail.com,46,0,,,0
E4_A15010000H_034102,No.7 stay.,那云半山民宿,"Located in Shoufeng Township, Hualien County, near National Donghua University, there are many interesting attractions nearby! You can go to Liyu Lake to enjoy the fun around the lake, Ocean Park parent-child fun, the secret place of Luo Yusong, second-hand treasure digging at Wuweiwu, clam touching at Lichuan Fish Farm, and the old must-eat Fengchun Ice Fruit Shop in Shoufeng Township, fresh seafood 055 Lobster and seafood restaurants, as well as tree house restaurants with original names, etc.",,"No. 27, Zhixin St., Shoufeng Township, Hualien County  , Taiwan (R.O.C.)",974,Hualien County,Shoufeng Township,886-979-197529,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/281690.JPG?v=20250510,,,,,,121.533677,23.910686,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,13,6980,6980,0,f0979197529@icloud.com,52,0,,,0
E4_A15010000H_034103,the hills,山山小旅民宿,"My wife’s name and my name happen to have the radicals of mountain and forest, so I took advantage of this opportunity to allow the guests to experience the scenery of Hualien’s mountains when they are awake, and sleep in the mountains with comfortable pillows when they are sleeping.",,"No. 37, Nanpu 1st St., Ji’an Township, Hualien County \ , Taiwan (R.O.C.)",973,Hualien County,Jian Township,886-920-302080,,A15010000H,,,,,,,,121.592831,23.96894,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,2600,4000,0,thehills37@gmail.com,15,0,,,0
E4_A15010000H_034106,Shuitou No. 118 B&B,水頭118號民宿,Bed and Breakfast in Kinmen,,"No. 118, Qianshuitou, Jincheng Township, Kinmen County 893017 , Taiwan (R.O.C.)",893,Kinmen County,Jincheng Township,886-82-320879,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/270364.jpg?v=20250510,,,,,,118.287949,24.413874,4,,,,Parking Space:Car 2、Motorcycle 10、Truck 0,4,3600,8000,0,f721101@gmail.com,12,0,,,12
E4_A15010000H_034108,Nanshan Homestay,楠山民宿,Homestays in Guanshan,,"No. 11, Fenglong Rd., Guanshan Township, Taitung County 956 , Taiwan (R.O.C.)",956,Taitung County,Guanshan Township,886-912-270500,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/238218.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/260992.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/260990.jpeg?v=20250510,,121.160212,23.05448,4,,Suite6000;,"restaurant,Wi-Fi,National travel card,parking lot,free internet,,,,",Parking Space:Car 5、Motorcycle 5、Truck 0,5,6000,6000,0,su590304@gmail.com,20,0,,,10
E4_A15010000H_034109,Plum Garden B&B,梅園小築民宿,Homestays in Chishang Township,,"No. 2, Xinsheng Rd., Chishang Township, Taitung County 958 , Taiwan (R.O.C.)",958,Taitung County,Chishang Township,886-989-173232,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/290299.jpg?v=20250510,,,,,,121.216176,23.121391,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,5000,16000,0,cyijohn@gmail.com,12,0,,,0
E4_A15010000H_034110,fen siang jia min su,分享家Enu民宿,fen siang jia min su,,"No. 5, Ln. 7, Makazhaya St., Majia Township, Pingtung County903 , Taiwan (R.O.C.)",903,Pingtung County,Neipu Township,886-920-042738,,A15010000H,,,,,,,,120.647127,22.702488,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,1900,3800,0,enu0211@yahoo.com.tw,13,0,,,0
