唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Event_A15010700H_007964,Event,Zh_tw,山谷燈光節,山谷燈光節為參山處重點活動之一，每年12月至隔年1月於聖誕節及新年之際，藉由在梨山谷關兩處光環境布置配合聖誕佳節及跨年過節氣氛，吸引遊客來和平區賞燈、欣賞表演、與旅遊，並體驗本轄區內溫泉資源、享用當季農特產品、山岳健行、及部落觀光。本活動之亮點之一為梨山賓館前兩棵雪松，藉由各式燈具將兩顆雪松佈置成聖誕樹並結合音樂光線變化展現聲光效果，每年也會於活動辦理期間有不同主題之光環境展現，歡迎國內外遊客一起於年底之時一同來梨山谷關來體驗參與。,(04)23312678,,臺中市,和平區,,A15010700H,交通部觀光署參山國家風景區管理處,2024/12/30 上午 11:18:23
Event_A15010700H_007965,Event,Zh_tw,八卦山賞鷹季系列活動,主辦單位：交通部觀光署參山國家風景區管理處、彰化縣政府、農業部林業及自然保育署南投分署、南投市公所地點：八卦山脈生態遊客中心(500彰化縣彰化市卦山路13之7號)赤腳精靈(540南投縣南投市八卦路1-1號)、橫山賞鷹平臺彰化縣芬園鄉文德國小(502彰化縣芬園鄉大彰路一段617號)灰面鵟鷹又稱為灰面鷲，主要是因為牠的雄鳥臉部為灰色而得名，因為其在清明前後抵達八卦山及大肚山區，中部地區民眾稱其為「清明鳥」或「掃墓鳥」，又因其由南邊而來，也被稱為「南路鷹」。灰面鵟鷹也是彰化縣縣鳥，象徵彰化人重承諾、守信用及慎終追遠的意義，牠為珍貴稀有保育類動物。每年三月到四月春天期間，灰面鵟鷹由渡冬地北返過境八卦山，地區賞鷹活動至今已舉辦長達30年，活動辦理是為了長期守護灰面鵟鷹，提倡宣導生態保育觀念。,(04)23312678,,彰化縣,彰化市,永興里(橫山賞鷹平臺),A15010700H,交通部觀光署參山國家風景區管理處,2025/3/19 上午 10:13:04
Event_A15010700H_007966,Event,Zh_tw,南庄花卉節,南庄鄉為國家級觀光旅遊休閒勝地，有「花園山城」美稱，民國105年（西元2016年）獲選為國際慢城，現為國內5座國際慢城之一，人稱「好山好水在南庄」。南庄因環境氣候自然天成，適合花卉等農作物生長，近年來則逐漸興起休閒農業，設立許多特色民宿，極適合發展觀光休閒產業。本處於民國108年（西元2019年）初次舉辦「南庄恆浪漫繡球花節」，打響南庄花卉節的品牌知名度，以代表希望、忠貞、圓滿的繡球花為主軸，打造村村有花卉之意象；歷屆皆融入各式花卉為輔，擴大舉辦，營造南庄百花巷弄，建立「南庄花卉節」的品牌意涵，讓旅遊與在地資源深度連結，營造「最美的南庄」，奠定活動品牌價值。主要結合地景打造多座花卉主題裝置藝術，透過多元觀點與特色媒材，挖掘與展現花卉藝術的可能性，吸引外地人潮至的南庄與獅頭山地區時，也提升鄉鎮城市的品牌包裝形象。經過歷年舉辦，南庄鄉民紛以南庄花卉節為榮，商家結合活動自發性行銷並主動維護巷道上花卉環境。活動結束後，也持續由協會、業者、居民現地認養花卉植栽或裝置藝術，讓花卉節不只在每年春季綻放，而是由地方接力繼續呵護，南庄村民用愛讓花卉得以運用另一種方式延續生命力，達到永續綠美化的環境循環價值，形成強大鏈結。,(04)23312678,,苗栗縣,南庄鄉,,A15010700H,交通部觀光署參山國家風景區管理處,2024/12/30 下午 02:12:17
Event_A15010700H_007967,Event,Zh_tw,石壁部落健行,在苗栗南庄石壁部落舉辦登山健行活動，在鳴炮、撒花中，歡樂啟程，欣賞山巒、雲霧之美。南庄原住民族部落觀光資源豐富，值得遊客上山探尋石壁風情和文化。歡迎到南庄石壁部落登山健行、參加部落小旅行、原味部落市集找原風。,(04)23312678,,苗栗縣,南庄鄉,,A15010700H,交通部觀光署參山國家風景區管理處,2024/12/30 下午 03:15:24
Event_A15010800H_003238,Event,Zh_tw,2025豐山磐石節,阿里山鄉秘境中的秘境 .ᐟ.ᐟ 豐山村 #活動資訊12月到隔年2月純樸的農村裡瀰漫著糖香炒糖匠忙碌的身影讓人感受到濃濃的人情味與歲月靜好的氛圍❤️ 告訴你豐山的特別之處&mdash;✦ 石燈引路：尋找村落中的秘密石燈，發現每處獨特故事✦ 大地博物館：豐山村壯麗的大山大水，彷彿置身天然展覽館✦ 滴水成金：時間流淌的奇蹟，讓大自然的每一滴都充滿生命力 豐山小知識豐山（舊稱石鼓盤）源於「壴」（鼓）的象形和「丰」的聲符，寓意收成的歡慶鼓聲與土地的富饒！第五屆磐石節，誠邀你一起探索豐山的文化與自然之美！2025新的一年，帶著好奇心來感受這片秘境的魅力吧！⚠️ 秘境探索須知✦ 交通：目前僅能自行開車前往，公車無法抵達唷✦ 建議留宿一晚，秘境之旅才能細細品味每一個驚喜。✦ 步道提醒：#石盤谷步道 部分路段損壞，石盤鼓吊橋後段已封閉，請注意安全！⌖&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⌖豐山磐石節日期｜..㊐時間｜:（報到） - :（市集結束）地點｜阿里山鄉豐山村土石流紀念公園(磐石公園)費用｜400元 *6至12歲半價，6歲以下免費手刀報名嘉義縣豐山社區發展協會 ⌖&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndas...,(05)2593900,,嘉義縣,阿里山鄉,土石流紀念公園（磐石公園）,A15010800H,交通部觀光署阿里山國家風景區管理處,2024/12/30 下午 01:58:38
Event_A15010800H_003241,Event,Zh_tw,2025四季茶旅春季茶會,山茶百味✘〚 阿里山四季茶旅春季茶會〛◍ 音樂饗宴 ↝茶香與旋律交織，療癒整個假期◍ 沉浸式四大主題空間 ↝特邀藝術家聯手打造特色空間◍ 百人特色茶席 ↝盛大卻能感受其中靜謐◍ 茶品市集 ↝嚴選好茶一次帶回家️⬸ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ 。✦日期｜2025/2/28㊄ - 2025/3/1㊅✦時間｜10:00 - 18:00✦地點｜台北車站一樓多功能展區⬸ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ ┈ 。 春日微醺、茶香滿溢，連假就來台北車站一起Chill！ ✨,(05)2593900,,臺北市,中正區,台北車站,A15010800H,交通部觀光署阿里山國家風景區管理處,2025/3/3 下午 04:02:10
Event_A15010800H_003242,Event,Zh_tw,2025部落鄒年慶,阿里山管理處在尊重部落在地生活與鄒族文化之下，協助鄒族部落於9至12月共同辦理「阿里山部落鄒年慶」年度主題活動，邀請國內外遊客暢遊5大鄒族園區(鄒族逐鹿文創園區、來吉文化廣場、茶山部落生活文化園區、優遊吧斯鄒族文化部落及達娜伊谷自然生態公園)及9大部落。「阿里山部落鄒年慶」是由各部落自主辦理的特色活動，山美寶島鯝魚節、阿里山生命豆季、來吉感恩祭、茶山hufu涼亭節、達邦生活cou季、新美苦茶油節、逐鹿分享節、里佳螢火蟲季及樂野產業節，秋冬之際亦是原鄉豐收歡慶的時節，邀請您一同放慢現代繁忙的腳步，一起「鄒」遊阿里山，開啟阿里山鄒族部落沉浸式旅遊的全新視角，歡迎大家親臨體驗台灣最獨特的鄒族生活智慧，從族人的歌聲中感受到對大自然的謙卑與共存，從舞蹈中體會部落團結之精神，開啟阿里山部落旅行的無限想像。,(05)2593900,,嘉義縣,阿里山鄉,,A15010800H,交通部觀光署阿里山國家風景區管理處,2024/12/30 下午 03:20:03
Event_A15010800H_003243,Event,Zh_tw,2025 muni音樂季,「muni」是鄒語發出聲音的意思，藉由音樂展現鄒族部落的生活與文化特色，除了發掘部落即將失傳的古謠及傳說故事並融合創新及重新編曲的方式，讓鄒文化繼續延續並透過交流彼此的舞蹈、歌謠、故事與台灣各族群優秀原民舞團共同激盪碰撞出不一樣的文化花火，展現原民堅韌旺盛的生命力。大小朋友喜愛的「muni音樂季」樂舞交流活動，每年約於9-11月熱情登場，是近年來中台灣最受歡迎的音樂盛會之一。除了邀請在地鄒族樂舞團體外，更聚集了國內其他部落知名樂舞團體及原住民音樂人共同演出。不同族群、不同語言的樂音彼此在此交織，碰撞出不一樣的藝術花火，為muni音樂季帶來層層疊疊精釆絕綸的視聽高潮，更讓旅人們感受來自阿里山最嘹亮的歌聲。,(05)2593900,,嘉義縣,番路鄉,,A15010800H,交通部觀光署阿里山國家風景區管理處,2024/12/30 下午 03:41:55
Event_A15010800H_003267,Event,Zh_tw,2025阿里山星光婚旅,✦〚阿里山幸福列車浪漫啟航 〛就從阿里山星光婚旅出發 .ᐟ.ᐟ 今年將在奮起湖老老街展開一場夢幻之夜✨&mdash;&mdash;「旗遇山城 ‧ 夜幕風華」戀人們換上旗袍與古裝，漫步在時光縫隙裡與山城共譜屬於你們的浪漫故事～◦    神木下婚禮系列浪漫活動    ◦♡ 阿里山星光婚旅浪漫遊程 即日起開放報名 .ᐟ.ᐟ♡ 1314小室茶哉遊程♡ 美好七夕浪漫團茶體驗♡ 阿里山神木下婚禮 / 鄒族婚禮體驗 ⌖&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⭒&ndash;&ndash;&ndash;⭑&ndash;&ndash;&ndash;⌖֎ 阿里山星光婚旅✘旗遇山城 ‧ 夜幕風華 ☾⋆活動日期▸..㊃ -..㊅將錄取海內外新人共15對 (備取3對) 報名時間自即日起至..㊁ 為止只要在期間內報名都會進入最終篩選喔！阿里山星光婚旅報名連結,(05)2593900,,嘉義縣,竹崎鄉,,A15010800H,交通部觀光署阿里山國家風景區管理處,2025/3/3 下午 04:06:43
Event_A15010800H_003277,Event,Zh_tw,光影交織樂動太平,光影交織樂動太平 ✘ 梅山太平雲梯點燈啟動儀式夜間登梯首發報名ꔛ⸒⸒ 報名連結✦ 燈光秀 X 震撼視覺體驗「2025首發場！太平雲梯夜間登梯」2025年太平雲梯夜間點燈即將璀燦登場，橋體燈光秀及藝術造景雲朵涼亭啟動開幕；夜間登梯首發場，搶先感受燈光秀的震撼，並有機會遠眺觀賞嘉義市區的百萬璀璨夜景及無限星光；太平雲梯燈光秀提供5種音樂及燈光搭配表演，每場次約1分30秒。✦ 龍獅團的炫麗LED舞龍演出本次活動邀請嘉義知名龍獅團，曾於全台灣重要的慶典和文化活動上演出；將於太平雲梯入口廣場表演炫彩繽紛的LED舞龍，龍身舞動時燈光不斷變換，搭配現場鼓樂演出。✦ 四重奏樂團演奏的浪漫星空音樂會本次活動演出團隊將邀請傑出音樂表演者組成的四重奏，小提琴、大提琴、長笛及鍵盤等樂器組合，呈現多首經典音樂，包含影視配樂主題曲、現代流行音樂等精彩音樂演出，徜徉於星空下欣賞美妙的樂音。✦ 夜間琉璃茶席 & 星空限定茶食本次活動邀請大阿里山區優質茶藝師，提供自助式茶席及座位式茶席，恣意品茗茶香；更有多樣限定茶食，供自助式取用。⊹－－－－－－－－－－－－－－⊹⟡ 日期｜2025/03/28⟡ 時間｜17:00 - 19:30⟡ 地點｜太平雲梯入口廣場⟡ 費用｜NT$299【費用含當天單次太平雲梯夜間登梯、星空限定茶食（自助式）、夜間琉璃茶席（自助式及自由席次不保留座位）、限定禮品】,(05)2593900,,嘉義縣,梅山鄉,太平雲梯,A15010800H,交通部觀光署阿里山國家風景區管理處,2025/3/24 下午 04:03:08
Event_A15010900H_004913,Event,Zh_tw,2024-2025 茂林雙年賞蝶季,11-3月 紫蝶遊蹤  茂林雙年賞蝶活動每年冬季成千上萬的紫斑蝶翻山越嶺，到此地棲息當冬日清晨，第一道曙光降臨於茂林紫蝶幽谷時，我們發現沉睡中的紫斑蝶就會被喚醒，並開始熱烈的追逐著那穿透樹冠、林間投射的光線，時而一動也不動的展示著它的幻色彩衣，時而高高低低的在山谷裡穿梭飛行，不僅為遊客提供一個最佳的生態旅遊去處，也為冬日帶來些許暖意。紫斑蝶為罕見越冬型蝴蝶，每年冬季時，均會不約而同飛抵茂林的紫蝶幽谷越冬，茂林和六龜地區紫斑蝶棲息的溪谷，不僅可見端紫斑蝶、斯氏紫斑蝶、小紫斑蝶和圓翅紫斑蝶，也可見到色彩更鮮麗的青斑蝶。配合賞蝶民眾需求，茂林管理處自97年以來於每年11月至隔年3月蝶季期間辦理雙年賞蝶系列活動，於茂林生態公園入口處提供解說服務，協助民眾了解紫斑蝶遷移越冬生態，管理處官網亦有紫斑蝶實況播放，讓無法親臨現場的民眾亦能遠端觀賞世界級蝴蝶景觀。由於茂林為魯凱部落，系列活動期間亦規劃結合在地特色的護蝶市集及藝文表演，遊客到茂林除了探尋蝶蹤外，還能逛市集、看表演，感受濃濃魯凱族文化氣息。,(07)6871234,,高雄市,茂林區,茂林遊客中心,A15010900H,交通部觀光署茂林國家風景區管理處,2024/12/5 下午 04:13:37
Event_A15010900H_005010,Event,Zh_tw,2025山那邊的市集, 活動流程  周邊活動  活動場次 原味十足市集X部落歌手演出X限量DIY體驗「2025山那邊的市集」場場精選25家部落攤商任你逛、邀請部落歌手以原聲天籟陪伴大家愜意過周末，現場還有DIY手作體驗可以報名，逛市集還能把自己的手作成果帶回家 ! 活動流程時間內容備註10：00-11：00DIY體驗市集服務台現場報名，限量50份11：00-12：00舞台展演 Part 1 12：00-13：00中午休息 13：00-14：00DIY體驗市集服務台現場報名，限量50份14：00-15：00舞台展演 Part 2 15：00-16：00舞台展演 Part 3   今年更推出賓果連連看趣味挑戰，透過走訪各市集與周邊景點，完成賓果卡上的任務！當參加者成功橫、直或斜隨意連成一線，就可以到市集服務台山那邊的生活小物乙份，數量有限，兌完為止。 【活動場次與地點】 ■  茂林市集 10:00-16:00  地點：斯斯葛野式餐廳前廣場 活動結束*原2/8場次改為2/28辦理。01/04-01/05 (六、日)01/18-01/19 (六、日)02/09 (日)02/15-02/16 (六、日)02/28-03/02 (五、六、日) 228連假DIY體驗：02/15-02/16｜大地寶石皂02/28｜彩繪蝴蝶磁鐵03/01-03/02｜手環串珠表演陣容：02/15 鐵焊柔情、巴俊傑、趙文耀02/16 黑色素、失控樂團、杜愷02/28 Flyer、瑞祥、花兒03/01 陳耀祖、夢想家、阿祖布安03/02 Sapuy 火苗樂團、拉瑪達、Code Black■  寶山市集 10:00-16:00  地點：二集團櫻花公園停車場01/11-01/12 (六、日)01/18-01/19 (六、日)01/25-01/26 (六、日)02/08-02/09 (六、日)02/15-02/16 (六、日)DIY體驗：01/25-01/26｜彩繪樹幹杯墊02/08-02/09｜植物染蛋02/15-02/16｜彩繪櫸木鑰匙圈表演陣容：01/25 黑色素、溫國慶、拾穗樂團01/26 夢想家、全凱傑、李科慰0...,(07)6871234,,高雄市,新興區,,A15010900H,交通部觀光署茂林國家風景區管理處,2025/3/26 上午 11:10:16
Event_A15010900H_005020,Event,Zh_tw,高屏部落遊X食藝走讀-小米食藝職人營,高屏部落遊  小米食藝職人營​一起走進的小米田認識小米耕種文化來場微醺的下午茶吧​活動說明● 地點：屏東縣瑪家鄉-禮納里部落(瑪家村和平路1段63號)(需自行開車前往集合地點：https://reurl.cc/qneK6n)● 時間：年月日(六)，下午:-:● 活動亮點：⚡構樹皮創「藝」體驗邀請在地部落藝術團隊《黑色雋永》帶領大家認識「構樹皮藝術」，並動手製作屬於自己的構樹皮胸花❗​⚡山腳下的心靈耕地~的小米田以排灣族及魯凱族的小米文化作為主題，歡迎對部落文化、美食有興趣的地方玩家來參加~​⚡微醺甜蜜午茶品嘗部落的小米釀及小米釀甜點​●收費標準：優惠推廣價元(兒童同價，原價元)，需於報名後天內完成繳費，逾時視為放棄報名資格，將通知候補民眾進行匯款。​參加走讀將可獲地方特色伴手禮乙份活動詳情請見線上報名系統**喝酒不開車、開車不喝酒，將另外準備原鄉咖啡供當日開車者飲用,(07)6871234,,屏東縣,瑪家鄉,,A15010900H,交通部觀光署茂林國家風景區管理處,2025/2/27 下午 02:29:35
